dataset,acceptance_rate,rep,parameter,method,estimate,batch_se,selected_controls,condition_number
simulated,0.231625,6,omega_3,ZV-Lasso-5,0.7348522370935042,7.591282643851502e-05,24,33683.644062813095
simulated,0.231875,7,omega_1,MC,0.1059090417496415,0.0021638773329838,0,
simulated,0.231875,7,omega_1,ZV-OLS-1,0.1074930649690038,0.0006718115650523,3,8.788682697439704
simulated,0.231875,7,omega_1,ZV-OLS-2,0.1082310039337711,0.0002783509282785,9,116.34803232520144
simulated,0.231875,7,omega_1,ZV-OLS-5,0.1080532620881042,6.790001872911209e-06,55,532127.7939284523
simulated,0.231875,7,omega_1,ZV-Lasso-5,0.1082412279498548,5.245067087868357e-05,26,36309.40226339261
simulated,0.231875,7,omega_2,MC,0.1618095374195925,0.0015570215379279,0,
simulated,0.231875,7,omega_2,ZV-OLS-1,0.1596859127949699,0.0005314078072372,3,8.788682697439704
simulated,0.231875,7,omega_2,ZV-OLS-2,0.1594357099073443,0.0001753896763086,9,116.34803232520144
simulated,0.231875,7,omega_2,ZV-OLS-5,0.1594962540910311,2.663311955826872e-06,55,532127.7939284523
simulated,0.231875,7,omega_2,ZV-Lasso-5,0.1595543659642715,2.814503498874592e-05,19,6151.860964765114
simulated,0.231875,7,omega_3,MC,0.736253003163518,0.0028502466224121,0,
simulated,0.231875,7,omega_3,ZV-OLS-1,0.7355722987596034,0.0005164733003628,3,8.788682697439704
simulated,0.231875,7,omega_3,ZV-OLS-2,0.7348184973562358,0.0002610067345522,9,116.34803232520144
simulated,0.231875,7,omega_3,ZV-OLS-5,0.7349217830607591,7.37399768584699e-06,55,532127.7939284523
simulated,0.231875,7,omega_3,ZV-Lasso-5,0.7350126296252987,6.182687445687073e-05,27,55920.97205809785
simulated,0.23075,8,omega_1,MC,0.1131981156270703,0.0022916605514908,0,
simulated,0.23075,8,omega_1,ZV-OLS-1,0.1082770470110553,0.000756135046078,3,8.12362197401696
simulated,0.23075,8,omega_1,ZV-OLS-2,0.1076343686678754,0.0005007587117953,9,96.74414206476835
simulated,0.23075,8,omega_1,ZV-OLS-5,0.1081501469250634,1.061609190393356e-05,55,915792.5856166576
simulated,0.23075,8,omega_1,ZV-Lasso-5,0.1079801150641511,5.2693777831265e-05,29,33897.016940695656
simulated,0.23075,8,omega_2,MC,0.1624579845671472,0.0021616533233082,0,
simulated,0.23075,8,omega_2,ZV-OLS-1,0.1594010772210969,0.0006439213689709,3,8.12362197401696
simulated,0.23075,8,omega_2,ZV-OLS-2,0.1597573591299049,0.0002914018856519,9,96.74414206476835
simulated,0.23075,8,omega_2,ZV-OLS-5,0.159459653771984,4.66783198594308e-06,55,915792.5856166576
simulated,0.23075,8,omega_2,ZV-Lasso-5,0.159459401612733,3.6442253279829714e-05,18,4043.9593886440175
simulated,0.23075,8,omega_3,MC,0.7275725291426322,0.0027942092505855,0,
simulated,0.23075,8,omega_3,ZV-OLS-1,0.734710439488002,0.0006319542180505,3,8.12362197401696
simulated,0.23075,8,omega_3,ZV-OLS-2,0.7351718321484735,0.0003923492088878,9,96.74414206476835
simulated,0.23075,8,omega_3,ZV-OLS-5,0.7348353198407751,1.022587630271874e-05,55,915792.5856166576
simulated,0.23075,8,omega_3,ZV-Lasso-5,0.7351200454448501,0.0001048068132914,20,13333.15618765899
simulated,0.240875,9,omega_1,MC,0.1051696145770033,0.0021174164173111,0,
simulated,0.240875,9,omega_1,ZV-OLS-1,0.1076327234930636,0.0007924813250096,3,8.696085859212861
simulated,0.240875,9,omega_1,ZV-OLS-2,0.108299724791536,0.0003200530392774,9,128.83938741164198
simulated,0.240875,9,omega_1,ZV-OLS-5,0.1081177885632198,5.215177934180814e-06,55,708564.3113925419
simulated,0.240875,9,omega_1,ZV-Lasso-5,0.1080072698850009,4.67821268172464e-05,25,27344.90260848684
simulated,0.240875,9,omega_2,MC,0.1595453996500529,0.0020689810771943,0,
simulated,0.240875,9,omega_2,ZV-OLS-1,0.1602723039514376,0.0008763703249455,3,8.696085859212861
simulated,0.240875,9,omega_2,ZV-OLS-2,0.1593998188597537,0.0002617714677391,9,128.83938741164198
simulated,0.240875,9,omega_2,ZV-OLS-5,0.1594788590153832,3.883184066016704e-06,55,708564.3113925419
